gene_id	gene_short_name	120h_Cdh2Het_rep1	120h_Cdh2Het_rep2	120h_Cdh2KO_Clone1_rep1	120h_Cdh2KO_Clone1_rep2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000073209	Klf14	41.6659156424032	44.2949644714498	9.03628320667873	10.2385642456326	26.3089318915411	-2.15722538890267	0.554426058204542	-3.89091630340869	9.98663786589799e-05	0.00271429929858648
ENSMUSG00000028573	Fggy	107.289732779188	96.5403071813651	51.5068142780688	38.1619212791761	73.3746938794495	-1.18428008277216	0.319415506625114	-3.70764743166368	0.000209193629222473	0.00497645126417968
ENSMUSG00000022206	Npr3	76.0402960473858	65.8745625472844	30.7233629027077	21.40790705905	48.511532139107	-1.44427868095688	0.396533143587885	-3.64226472442847	0.000270249942988251	0.00613275446439557
ENSMUSG00000070880	Gad1	76.0402960473858	82.9110873439959	35.2415045060471	29.7849141691131	55.9944505166354	-1.28809445209464	0.360689908743385	-3.57119625714581	0.000355354489836387	0.00762111563451117
ENSMUSG00000089809	Rasgef1b	56.2489861172443	32.9372812736422	104.820885197473	98.662528185187	73.1674201933867	1.18368659597692	0.333863122496785	3.54542480500619	0.000391980808385043	0.00830535680562071
ENSMUSG00000033981	Gria2	18.7496620390814	24.9869030351768	56.928584202076	67.9468354482891	42.1529961811559	1.51736040668919	0.430372392366284	3.525691781358	0.000422378231519524	0.00887633758089852
ENSMUSG00000053626	Tll1	43.7492114245233	46.5665011110114	82.2301771807765	120.070435244237	73.154081240137	1.16343013462897	0.331902761841812	3.5053342978311	0.0004560342762655	0.00944254509332225
ENSMUSG00000045515	Pou3f3	38.540971969223	47.7022694307921	86.7483187841158	105.17797815968	69.5423845859528	1.15640915403011	0.330479277337967	3.49918809840382	0.000466677238174912	0.00961241286923691
ENSMUSG00000030491	Tdrd12	67.7071129189052	56.7884159890383	22.5907080166968	23.2694641946196	42.588925279815	-1.44223922172883	0.416388914621254	-3.46368304026704	0.000532833945420874	0.0108056530646844
ENSMUSG00000028373	Astn2	34.3743804049826	38.616122872546	78.615663898105	87.4931853717696	59.7748381368508	1.18767193988249	0.351267092118538	3.38110789917577	0.000721941876002653	0.0137447967793549
ENSMUSG00000037754	Ppp1r16b	38.540971969223	30.6657446340807	73.1938939740977	87.4931853717696	57.4734489872927	1.21182348560225	0.362769712844037	3.34047590715832	0.000836349369660805	0.0155719033031491
ENSMUSG00000042425	Frmpd3	14.5830704748411	12.4934515175884	38.8560177887185	51.1928212281631	29.2813402523278	1.73068730148503	0.52311686559505	3.30841426708037	0.00093825907059532	0.017137879357265
ENSMUSG00000047281	Sfn	55.2073382261842	39.7518911923268	16.2653097720217	14.8924570845565	31.5292490687723	-1.60965080602643	0.493360122730668	-3.26262851792171	0.00110384109712606	0.019536995945092
ENSMUSG00000056222	Spock1	41.6659156424032	52.2453427099152	89.4592037461194	102.385642456326	71.439026138691	1.03312477765427	0.322656235828824	3.20193649752478	0.00136507087000157	0.0227633750296594
ENSMUSG00000030672	Mylpf	73.9570002652657	65.8745625472844	28.0124779407041	33.5080284402522	50.3380172983766	-1.18620293313502	0.379097829884038	-3.12901536127988	0.00175393138788999	0.0278719499986874
ENSMUSG00000037171	Nodal	59.3739297904245	44.2949644714498	18.9761947340253	19.5463499234804	35.547859729845	-1.43050152299872	0.458962857165388	-3.11681326858055	0.0018281732956374	0.0287426766945758
ENSMUSG00000019894	Slc6a15	42.7075635334633	37.4803545527653	12.6507964893502	13.030899948987	26.4674036311414	-1.64375598176208	0.53173909706452	-3.09128290704309	0.00199293653806106	0.0306404274245721
ENSMUSG00000033826	Dnah8	63.5405213546649	69.2818675066267	26.2052212993683	31.6464713046826	47.6685203663356	-1.19917988904933	0.389271553668982	-3.08057415895604	0.00206601898256038	0.0313707014516993
ENSMUSG00000015090	Ptgds	63.5405213546649	54.5168793494767	27.1088496200362	22.3386856268348	41.8762339877531	-1.25587750192775	0.41721973324861	-3.0101105049588	0.00261152656875328	0.036977339667509
ENSMUSG00000041372	B4galnt3	61.4572255725447	49.9738060703537	20.7834513753611	25.1310213301891	39.3363760871121	-1.28151502723429	0.432160672118479	-2.96536707274224	0.00302321964123719	0.0412742792359668
ENSMUSG00000032036	Kirrel3	18.7496620390814	23.8511347153961	46.0850443540615	60.5006069060109	37.2966120036375	1.32575633848424	0.453876505200158	2.92096269204238	0.00348951611724731	0.0462517366078643
