gene_id	48h_WT_rep1	48h_WT_rep2	72h_WT_rep1	72h_WT_rep2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chrX:56402482-56403475	20.7871486862711	12.763910152668	308.23701195641	277.770568347741	154.889659785772	4.17397939783716	0.333404876384216	12.5192511972352	5.85852311824062e-36	2.10597928310428e-32
chr17:82348417-82349173	177.845605426986	208.211284365396	772.963583829151	742.185392107007	475.301466432135	1.96552639347919	0.160362700901925	12.2567553578514	1.54565747270969e-34	5.31464241616405e-31
chr17:3374946-3375580	27.7161982483614	22.3368427671689	296.855953053404	294.239179119346	160.28704329707	3.5807791634661	0.293454520717381	12.202160507572	3.02684618250188e-34	9.97396264570744e-31
chr3:17893004-17893838	47.3485053409507	34.3030085352952	361.348620170437	330.470122816877	193.36756421589	3.10765904203344	0.257510578771111	12.0680830157105	1.55719546767272e-33	4.87816049032243e-30
chr7:61987301-61988004	17.3226239052259	20.7413539980855	257.970668468134	300.826623427988	149.215317449858	3.85837904308994	0.319781915721553	12.065657416505	1.60376527171594e-33	4.87816049032243e-30
chr7:23784307-23785012	41.5742973725421	39.8872192270874	316.772806133664	369.99478866873	192.057277850506	3.077595604588	0.255458385987899	12.047346156543	2.00295276182332e-33	5.86672282281613e-30
chr7:84754429-84755333	26.5613566546797	31.1120309971282	303.494904080157	299.728716043214	165.224251943795	3.37373468786228	0.280240963760883	12.0386921404571	2.2245440250269e-33	6.28306570268668e-30
chr4:107733672-107734746	122.413208930263	95.7293261450098	587.072955080054	513.820656074082	329.759036557352	2.34950986887768	0.195544675880013	12.0152075647375	2.95626406003172e-33	8.0618340318465e-30
chr18:61035901-61036858	72.7550204019487	102.909025605886	529.219238989774	478.687619761324	295.892726189733	2.50174789466833	0.208670363109355	11.9889947829212	4.05799692801589e-33	1.06974209685069e-29
chr14:74263230-74264369	51.9678717156776	75.7857165314661	413.511806809214	441.358768679019	245.656040933844	2.71837159699156	0.226920250889534	11.9794138528204	4.55533014319345e-33	1.16210880336875e-29
chr3:19622578-19623489	51.9678717156776	41.4827079961709	351.864404417932	353.526177897125	199.710290506726	2.9325766955077	0.245255977148971	11.9572078511523	5.9530083259993e-33	1.46728384517666e-29
chr8:26833268-26833754	13.8580991241807	7.17969946087573	272.196992096891	249.224976343625	135.614941756393	4.70027959859144	0.393168482528533	11.9548738199032	6.12265020621488e-33	1.46728384517666e-29
chr16:87383869-87384736	36.9549309978152	27.9210534589612	373.678100648694	285.455920041156	181.002501286657	3.36818799480024	0.282324513986025	11.9302002764342	8.23750714576704e-33	1.86833856766714e-29
chr5:46445305-46446468	40.4194557788604	32.7075197662117	343.328610240678	305.218252967083	180.418459688208	3.16603324447966	0.265386712306888	11.929886078164	8.26865736031941e-33	1.86833856766714e-29
chr5:88684152-88684741	10.3935743431355	17.5503764599185	293.062266752402	242.637532034983	140.91093739761	4.21369534661151	0.353409403259338	11.922985941377	8.98302675177989e-33	1.97337135454934e-29
chr10:110157878-110158943	700.988847364807	796.946640157206	206.755903404607	191.03588495062	473.93181896931	-1.91347180543321	0.162103874729053	-11.8039856149735	3.72253029454395e-32	7.95655637334361e-29
chr9:115568490-115569146	10.3935743431355	7.97744384541748	230.466442785869	260.204050191362	127.260377791446	4.76670289286731	0.409115461148442	11.6512411422598	2.26140954273855e-31	4.70635032310357e-28
chr12:93443958-93444568	12.703257530499	8.77518822995923	234.260129086871	248.127068958851	125.966410951545	4.52720870692907	0.38996730199333	11.6092007811632	3.70058228306666e-31	7.50402177625753e-28
chr3:92815567-92816596	358.000894041335	440.354900267045	60.6989808160315	65.8744430864207	231.232304552708	-2.66269767022773	0.231624967223657	-11.4957282116164	1.38607137045493e-30	2.74040170652643e-27
chr2:167378984-167379970	32.3355646230883	25.5278203053359	289.2685804514	272.281031423872	154.853249200924	3.29847185243496	0.287478448373957	11.4738056751449	1.78626982343659e-30	3.44549665162583e-27
chr12:82485079-82486010	21.9419902799528	18.3481208444602	244.692766414627	252.518698497946	134.375394009246	3.64110653717626	0.321041399156231	11.3415483073084	8.16862844810436e-30	1.53811383854735e-26
chr7:108909368-108910218	79.684069964039	78.1789496850913	386.956002702201	481.981341915645	256.700091066744	2.46016902579841	0.21719439039404	11.3270375967588	9.64105665247237e-30	1.77314726582355e-26
chr19:46344815-46345471	35.8000894041335	38.2917304580039	326.257021886169	278.868475732514	169.804329370205	3.02600947546213	0.268042934510274	11.2892715526741	1.48260296567502e-29	2.66477665766917e-26
chr3:48404867-48405651	66.9808124335401	75.7857165314661	398.337061605206	380.973862516467	230.51936327167	2.44114175428054	0.218224611001889	11.1863723485314	4.7549169198205e-29	8.356396659713e-26
chr4:24865090-24866388	151.284248772306	148.380455524765	565.259258849293	581.89091393005	361.703719269103	1.93739864190477	0.173246655911031	11.1828919970594	4.94517354902887e-29	8.50182836850868e-26
chr10:71219363-71220100	51.9678717156776	28.7187978435029	342.380188665427	311.805697275725	183.718138875083	3.06048025422557	0.274449232703742	11.1513529262778	7.05257943557692e-29	1.18669402570886e-25
chr18:47569257-47570208	128.187416898672	128.436845911221	559.56872939779	500.645767456798	329.20968991612	2.04736354762464	0.183941954538391	11.1304870754613	8.91470422834343e-29	1.46877181082148e-25
chr17:22519702-22520788	452.697904723236	417.220313115334	80.6158338962918	96.6158498600837	261.787475398737	-2.2980681033754	0.208520966383826	-11.0208011368283	3.03347118605485e-28	4.89589867914208e-25
chr3:120879374-120879888	235.587685111072	261.660158129693	16.1231667792584	25.2518698497946	134.655719967455	-3.60459262167749	0.328532994799925	-10.9717826785485	5.2232286359052e-28	8.26147626883853e-25
chr9:70987064-70987943	25.406515060998	26.3255646898777	304.443325655408	228.364736032925	146.135035359802	3.36367078746276	0.307223667930623	10.9486056530721	6.74783189452966e-28	1.04636379911173e-24
chr3:31405576-31406462	84.3034363387659	102.909025605886	425.841287287471	465.51273114404	269.64162009404	2.23951519106189	0.204848986307034	10.9325178095108	8.05810302853885e-28	1.22551349982494e-24
chr11:57044523-57045294	294.48460638884	308.727076817656	44.5758140367731	38.4267584670788	171.553563927587	-2.85794502886363	0.261512405641655	-10.928525634764	8.42054105494632e-28	1.25647182790448e-24
chr2:85238010-85238763	56.5872380904045	28.7187978435029	329.102286611921	334.861752355972	187.31751872545	3.00415773552008	0.276030954388228	10.8834088632496	1.38292540077775e-27	2.02531985916866e-24
chr1:172549355-172550017	40.4194557788604	43.8759411497961	294.959109902903	293.141271734572	168.098944641533	2.79667006318792	0.258422004718927	10.8221049760438	2.7049242839026e-27	3.88938603760279e-24
chr1:138153860-138154556	314.116913481429	366.962416889204	59.750559240781	48.3079249300419	197.284453635364	-2.65312030023828	0.245833139212484	-10.7923622858067	3.74049144993694e-27	5.28237546119309e-24
chr8:32667552-32668293	281.781348858341	297.558655434072	30.3494904080157	43.9162953909471	163.401447522844	-2.97561932798546	0.275932230437191	-10.7838773428927	4.10221522287627e-27	5.6915717313324e-24
chr6:121721900-121722569	20.7871486862711	17.5503764599185	212.44643285611	240.441717265436	122.806418816934	3.57623712255843	0.333406172106481	10.7263674813323	7.65463426720688e-27	1.04372257997895e-23
chr11:93608539-93609362	450.388221535873	429.984223268002	73.9768828695383	105.399108938273	264.937109152922	-2.30226648903301	0.214946606100749	-10.7108762068748	9.05011533409605e-27	1.21308359505365e-23
chr6:119449207-119450206	115.484159368173	90.1451154532175	467.571836598492	444.65249083334	279.463400563306	2.16309263069111	0.202287151848669	10.6931785381472	1.09550925395138e-26	1.44395423065819e-23
chr13:93686947-93687893	51.9678717156776	62.2240619942564	365.142306471439	315.099419430046	198.608414902855	2.56419956852411	0.240039932069841	10.6823874945025	1.23065232147421e-26	1.59549029822077e-23
chr8:15821348-15822231	28.8710398420431	17.5503764599185	229.518021210619	253.61660588272	132.389010848825	3.41956944227687	0.320429354082837	10.6718357688068	1.37875091931053e-26	1.75866351133473e-23
chr5:131531516-131532288	351.071844479244	442.74813342067	77.7705691705403	70.2660726255154	235.464154923993	-2.42433654739961	0.22732232723434	-10.6647533345919	1.48793335216912e-26	1.86780509877686e-23
chr15:45148891-45149799	47.3485053409507	60.6285732251729	390.749689003203	300.826623427988	199.888347749329	2.66571334135551	0.251432284360439	10.6021124062735	2.91324429274008e-26	3.59985955698526e-23
chr11:36604826-36605504	9.2387327494538	21.5390983826272	230.466442785869	216.287754800415	119.383007179591	3.79095538212826	0.35804769689868	10.5878502081275	3.39294476878143e-26	4.12811760145093e-23
chr1:147236486-147237275	11.5484159368173	19.9436096135437	237.105393812623	200.917051413583	117.378617694142	3.75254625575832	0.355707731719784	10.5495211971227	5.10566103983282e-26	6.11781966172938e-23
chr9:8462718-8463496	264.458724953115	323.88422012395	39.8337061605206	43.9162953909471	168.023236657133	-2.81892480241755	0.268661930023414	-10.492460923555	9.35592846092517e-26	1.10433469612508e-22
chr17:66404949-66405953	60.0517628714497	54.2466181488389	310.133855106911	337.057567125519	190.37245081318	2.50737531488407	0.239086857569469	10.4872988016731	9.88129704137356e-26	1.14919484591174e-22
chr5:88685185-88685784	25.406515060998	43.8759411497961	294.010688327652	267.889401884778	157.795636605806	2.98317018651693	0.285123776447382	10.4627198183434	1.28124116559114e-25	1.46848806289289e-22
chr5:38512742-38513626	40.4194557788604	30.3142866125864	283.578050999897	250.322883728399	151.158669279936	2.93814971542766	0.281512854589789	10.4370001849792	1.68036988202432e-25	1.89843388214302e-22
chr17:82494274-82494869	41.5742973725421	28.7187978435029	283.578050999897	251.420791113172	151.322984332279	2.95584359915516	0.28421901588623	10.3998797896702	2.48246169563935e-25	2.74202400764925e-22
chr7:10689749-10690477	27.7161982483614	39.0894748425457	252.280139016631	274.47684619342	148.390664575239	2.95357870041898	0.284015811054138	10.3993460415342	2.49640544927856e-25	2.74202400764925e-22
chr15:36706053-36707077	60.0517628714497	57.4375956870059	367.03914962194	298.630808658441	195.789829209709	2.50661547808434	0.241994901547459	10.3581334237025	3.8438991842365e-25	4.16425922035835e-22
chr12:99329077-99330241	154.748773553351	132.42556783393	589.918219805806	498.44995268725	343.885628470084	1.93063886863983	0.186515812423786	10.3510734213418	4.13819808613987e-25	4.42250347897684e-22
chr1:168140030-168140689	31.1807230294066	18.3481208444602	244.692766414627	226.168921263378	130.097632887968	3.29137248276581	0.318567855689982	10.3317783761863	5.06133946396097e-25	5.33694626890519e-22
chr13:114278630-114279214	270.232932921524	256.075947437901	31.2979119832662	39.5246658518524	149.282864548636	-2.89961277260887	0.281348525665116	-10.3061239285121	6.61142797311559e-25	6.87971276086676e-22
chr5:60007106-60008040	323.355646230883	373.344371965538	44.5758140367731	71.3639800102891	203.159953060871	-2.60084898963429	0.252451257463985	-10.302380807136	6.87386438153519e-25	7.05990507466661e-22
chr3:98940861-98941983	78.5292283703573	64.6172951478816	372.729679073443	340.35128927984	214.056872967881	2.32901984592137	0.226385526415672	10.2878478266539	7.99432025890701e-25	8.10542081224874e-22
chr18:82870829-82871611	19.6323070925893	17.5503764599185	207.704324979858	205.308680952678	112.548922371261	3.48336656326104	0.339948965333918	10.246733829119	1.22410182324176e-24	1.22540339986394e-21
chr8:28845314-28845946	54.2775549030411	67.0105283015068	320.566492434666	333.763844971198	193.904605152603	2.41811002729966	0.236669013922027	10.2172649779	1.65957267650069e-24	1.64057056935476e-21
chr8:125665726-125666671	76.2195451829939	83.7631603768835	432.480238314224	344.742918818935	234.301465673259	2.27678889550108	0.223100678786403	10.205208284825	1.87917525641997e-24	1.83472464171255e-21
chr4:29380830-29381504	12.703257530499	7.17969946087573	196.323266076852	177.860996333336	98.5168048503906	4.29156893111473	0.420781823531098	10.1990359162878	2.00250350356983e-24	1.93129252532093e-21
chr9:3520909-3521760	88.9228027134928	90.9428598377593	371.781257498193	421.596435753093	243.310838950634	2.1388251139803	0.209954938175848	10.1870674372466	2.26493501906454e-24	2.15807374756265e-21
chr10:99983177-99984005	30.0258814357249	21.5390983826272	240.899080113625	217.385662185188	127.462430529291	3.17887493948011	0.3121926271435	10.1824151600446	2.37590088954287e-24	2.23685411843581e-21
chr11:92211778-92212367	245.981259454207	338.243619045701	38.8852845852702	42.8183880061735	166.482137772838	-2.84585561128909	0.279698699656059	-10.1747187769861	2.57141681179301e-24	2.39244620169221e-21
chr7:56519587-56520265	65.8259708398583	78.9766940696331	362.297041745688	343.645011434161	212.686179522335	2.27507515107392	0.224486057710648	10.1345944343964	3.87980199119191e-24	3.56779372873745e-21
chr4:26766341-26767058	9.2387327494538	17.5503764599185	199.168530802603	192.133792335394	104.522858086842	3.81328794552368	0.376524427325631	10.1275977566943	4.16762322174713e-24	3.78841741228334e-21
chr3:132561497-132562175	13.8580991241807	19.9436096135437	212.44643285611	192.133792335394	109.595483482307	3.55101274519772	0.351198683824465	10.1111220193882	4.93162036765328e-24	4.43195755858514e-21
chrX:39512374-39513140	16.1677823115442	17.5503764599185	213.394854431361	184.448440641978	107.8903634612	3.55458346121619	0.352976158778461	10.0703216713488	7.47332602339639e-24	6.64067994645258e-21
chr10:49417001-49417803	377.633201133924	499.387984723134	100.532686976552	93.3221277057627	267.719000134843	-2.18049669258967	0.216739181064369	-10.0604638343728	8.26082191074671e-24	7.25887599988325e-21
chr9:4910809-4912542	88.9228027134928	59.0330844560894	365.142306471439	371.092696053503	221.047722423631	2.33772826104472	0.233185898264018	10.0251699543079	1.18156147490256e-23	1.02684184265048e-20
chr9:36960334-36960943	18.4774654989076	18.3481208444602	202.962217103605	193.231699720167	108.254875791785	3.42843335502488	0.343386577312745	9.98417987637989	1.78773292931174e-23	1.5367507715401e-20
chr10:30315502-30316158	45.0388221535873	46.2691743034214	280.732786274145	266.791494500004	159.70806930779	2.58269279153208	0.258824952908802	9.97853090479302	1.89247938387499e-23	1.60929935047709e-20
chr16:31534744-31535631	45.0388221535873	24.7300759207942	254.176982167132	267.889401884778	147.958820531573	2.94430028403623	0.295324804906421	9.96970195229346	2.06848620373944e-23	1.74025705251628e-20
chr4:114623714-114624766	28.8710398420431	28.7187978435029	279.784364698895	204.210773567904	135.396243988086	3.07372244274512	0.308394698460638	9.96684592208525	2.12881980576305e-23	1.77216405809437e-20
chr5:88679154-88679962	25.406515060998	45.4714299188796	266.506462645388	265.69358711523	150.769498685124	2.87030897840128	0.288322441393284	9.95520488981313	2.39329378637601e-23	1.95124995671918e-20
chr8:5447995-5448927	206.716645269029	217.784216979897	626.906661240575	658.744430864207	427.537988588427	1.59600216572619	0.16030425265311	9.95608125992669	2.3722987166402e-23	1.95124995671918e-20
chr13:26004550-26005599	360.310577228698	408.445124885375	89.1516280735462	87.8325907818943	236.434980242378	-2.12096579359052	0.213474965220328	-9.93543103005761	2.91910727439471e-23	2.35565999681869e-20
chr16:76565975-76567184	35.8000894041335	50.2578962261301	289.2685804514	262.399864960909	159.431607760643	2.65887263023831	0.268228243909076	9.91272429587847	3.66513442981299e-23	2.92781304290233e-20
chr3:131330747-131331604	16.1677823115442	24.7300759207942	235.208550662122	188.840070181073	116.236619768883	3.34241819925203	0.338538042267051	9.87309484295834	5.44579357520796e-23	4.30675139101747e-20
chr11:10867556-10868335	68.1356540272218	62.2240619942564	323.411757160418	314.001512045272	191.943246306792	2.29560489764498	0.232646224026653	9.86736366450541	5.76601290210299e-23	4.5148451915833e-20
chr12:113240040-113240756	30.0258814357249	31.1120309971282	237.105393812623	221.777291724283	130.00514949244	2.90586159771921	0.29464227938834	9.86233748853559	6.062139828422e-23	4.70017908030319e-20
chr9:8733529-8734601	36.9549309978152	37.4939860734622	247.538031140378	245.931254189304	141.97955060024	2.72765077595959	0.27669128426144	9.85810154172508	6.32336431862695e-23	4.85511595897373e-20
chr3:134368581-134369702	56.5872380904045	74.1902277623826	329.102286611921	329.372215432104	197.312991974203	2.31594812260771	0.234984481164551	9.85574924407854	6.47320782037778e-23	4.9223766083342e-20
chr6:63782088-63782771	17.3226239052259	15.954887690835	188.735893474848	186.644255411525	102.164415120609	3.50306209604543	0.356770345909978	9.81881520200489	9.34351963450041e-23	6.97097081863048e-20
chr7:6799095-6800262	88.9228027134928	86.1563935305088	404.97601263196	349.13454835803	232.297439308498	2.10970037715449	0.214845839150323	9.81960081469567	9.27099299639527e-23	6.97097081863048e-20
chr1:52325994-52326897	38.1097725914969	36.6962416889204	251.33171744138	240.441717265436	141.644862246808	2.71985012308154	0.277134100996017	9.81420226997121	9.78085141326928e-23	7.22905470249521e-20
chr6:133953402-133954127	175.535922239622	216.986472595355	13.2779020535069	18.6644255411525	106.116180607409	-3.63506400127741	0.370470965541528	-9.81200779381975	9.99595357522415e-23	7.31962956058358e-20
chr1:158536830-158537349	34.6452478104518	25.5278203053359	232.36328593637	223.97310649383	129.127365136497	2.94615036841626	0.300331033906505	9.80967677597187	1.02295696819755e-22	7.42197512595731e-20
chr9:23045287-23045993	33.49040621677	18.3481208444602	234.260129086871	215.189847415641	125.322125890936	3.16175551471384	0.322458466099549	9.80515584831239	1.0698173040692e-22	7.69140287954626e-20
chr2:107515421-107515979	264.458724953115	289.581211588655	51.2147650635265	42.8183880061735	162.018272402867	-2.55566095806229	0.261401238916194	-9.77677446617477	1.41652997760331e-22	1.00923294368271e-19
chr9:8882708-8883342	70.4453372145852	83.7631603768835	357.554933869435	341.449196664614	213.30315703138	2.17081990994522	0.222163478893494	9.77127258160158	1.49561493474178e-22	1.05606438838499e-19
chr13:18912933-18913858	47.3485053409507	60.6285732251729	309.18543353166	282.162197886835	174.831177496155	2.43857547078167	0.250147780680089	9.74853930005611	1.87141508150017e-22	1.30972557792353e-19
chr12:27546980-27547755	35.8000894041335	30.3142866125864	239.950658538374	225.071013878604	132.784012108425	2.82703506885853	0.290352803504383	9.73655165280972	2.10579034308663e-22	1.46082739905845e-19
chr8:104981660-104982751	66.9808124335401	82.9654159923418	327.20544346142	375.484325592598	213.158999369975	2.21531940541232	0.227567389539975	9.73478410017606	2.14272219218022e-22	1.473522103012e-19
chr8:20993911-20994665	85.4582779324477	65.4150395324234	373.678100648694	328.27430804733	213.206431540224	2.23409360436978	0.22979821504975	9.72197979817258	2.43009887204254e-22	1.65674085514321e-19
chr10:111739644-111740185	33.49040621677	39.8872192270874	254.176982167132	232.75636557202	140.077743295752	2.71875092760512	0.280750318342744	9.68387478117134	3.53074894081018e-22	2.38654486525669e-19
chr18:70380594-70381256	278.316824077296	306.333843664031	32.2463335585167	59.2869987777786	169.046000019406	-2.69177616053232	0.278684518205618	-9.65886507748625	4.50830617755924e-22	3.02148208259402e-19
chr9:37752515-37753265	232.123160330027	228.15489397894	35.0915982842682	27.447684619342	130.704334303144	-2.87196057071745	0.297528864126878	-9.65271244907766	4.7872407430088e-22	3.18146341949671e-19
chr17:36108350-36109081	56.5872380904045	47.8646630725049	276.939099973144	283.260105271609	166.162776601916	2.43378720044947	0.252207162414604	9.64995274975006	4.9178383896098e-22	3.24101942669918e-19
chr5:66915763-66916801	17.3226239052259	15.1571433062932	179.251677722343	183.350533257204	98.7704945477666	3.49232507607842	0.362265893778348	9.64022596677345	5.40688230657265e-22	3.5338667796115e-19
chr10:91425445-91426067	212.490853237437	223.368427671689	31.2979119832662	17.5665181563789	121.180927762193	-3.14042850269233	0.326343423142323	-9.62307887946235	6.3889584068195e-22	4.14151136594191e-19
chr15:4211914-4212623	35.8000894041335	29.5165422280447	206.755903404607	272.281031423872	136.088391615164	2.88622573714393	0.299997758281694	9.62082434773997	6.53056687051585e-22	4.1988890275437e-19
chr8:112032833-112033517	478.104419784234	504.174451030385	147.005344163826	147.119589559673	319.10095113453	-1.74076196352659	0.181371913211462	-9.59774825497393	8.17099400927171e-22	5.21124911475197e-19
chr15:3835986-3836616	2.30968318736345	5.58421069179224	165.973775668836	182.252625872431	89.0300738551056	5.37044856100145	0.560493036109087	9.58165082350144	9.55060066061978e-22	6.04239762115564e-19
chr10:103790425-103791203	27.7161982483614	31.1120309971282	219.085383882864	214.091940030867	123.001388289805	2.87192861461404	0.300974046906778	9.5421138271885	1.39950143670583e-21	8.78398187463843e-19
chr15:16629515-16630174	215.955378018483	209.009028749938	28.4526472575147	25.2518698497946	119.667230968933	-2.97982570939014	0.31238337671419	-9.53900217333422	1.4421316319396e-21	8.9802785811269e-19
chr1:12126327-12127310	347.607319698199	401.265425424499	94.8421575250492	84.5388686275733	232.06344281883	-2.06184592168931	0.216367024853094	-9.52939073358909	1.58208994857217e-21	9.77484386663135e-19
chr11:12490134-12490951	23.0968318736345	24.7300759207942	190.632736625349	210.798217876546	112.314465574081	3.06305632985112	0.322313728652025	9.50333807579772	2.03267693585089e-21	1.24614126197544e-18
chr2:63568160-63568704	229.813477142663	289.581211588655	36.0400198595187	46.1121101604945	150.386704687833	-2.67121870039657	0.281830735453485	-9.47809576588018	2.58965559996756e-21	1.57538710359873e-18
chr5:16525048-16525634	32.3355646230883	36.6962416889204	259.867511618635	210.798217876546	134.924383951797	2.76218508753239	0.291555585574193	9.47395702295502	2.69438846444557e-21	1.62658791849018e-18
chr8:103145380-103145986	369.549309978152	343.030085352952	87.2547849230452	84.5388686275733	221.093262220431	-2.05014103696538	0.216453933349776	-9.47148894565236	2.7588273446001e-21	1.65287198272996e-18
chr6:128829062-128829633	66.9808124335401	71.7969946087573	299.701217779155	338.155474510293	194.158624832936	2.19537269755283	0.231959660804516	9.46445899230288	2.95084602384358e-21	1.75462185676425e-18
chr4:119026224-119026995	273.697457702569	313.513543124907	55.956872939779	60.3849061625523	175.888194982452	-2.34010066958747	0.247458026474394	-9.45655593769803	3.18253005363325e-21	1.87826273702636e-18
chr1:54484562-54485369	235.587685111072	219.379705748981	18.0200099297593	37.3288510823051	127.579062968029	-3.05859714083808	0.324514312506962	-9.42515329203687	4.29477769075518e-21	2.51591258441246e-18
chr17:62939947-62941133	342.987953323472	390.894748425457	89.1516280735462	91.1263129362153	228.540160689673	-2.02836453936414	0.21534184787977	-9.41927711373881	4.54204224226884e-21	2.64119756387933e-18
chr14:50359333-50359966	33.49040621677	24.7300759207942	231.41486436112	199.81914402881	122.363622631873	2.9123742889121	0.309429007090547	9.4120920216761	4.86358628889216e-21	2.80753181073539e-18
chr7:48005025-48005934	90.0776443071746	105.302258759511	391.698110578453	372.190603438277	239.817154270854	1.95919941631594	0.208321118605752	9.40470860289366	5.21745746857253e-21	2.98998120612022e-18
chr1:86294495-86295404	109.709951399764	99.7180480677185	375.574943799195	413.911084059677	249.728506831588	1.91868813703133	0.204265744684745	9.39309789799828	5.82609474712033e-21	3.29107769272331e-18
chr2:147292606-147293556	254.06515060998	299.154144203156	54.060029789278	48.3079249300419	163.896812383114	-2.4343147215918	0.259141578413097	-9.39376358089192	5.78937609621302e-21	3.29107769272331e-18
chr17:53658728-53659186	20.7871486862711	19.145865229002	178.303256147092	191.03588495062	102.318038753246	3.21549981902108	0.342773431720773	9.38083153901046	6.54544533877281e-21	3.67120566788304e-18
chr18:34541867-34542494	118.948684149218	117.268424527637	464.726571872741	394.148751133751	273.773107920837	1.8643199068053	0.198882751243765	9.37396478652014	6.98579078706582e-21	3.86338656366653e-18
chr8:61283211-61284284	45.0388221535873	57.4375956870059	289.2685804514	261.301957576136	163.261738967032	2.41129785713923	0.257232131128935	9.37401500565491	6.98246637389296e-21	3.86338656366653e-18
chr2:112026144-112027522	175.535922239622	240.121059747066	666.740367401096	642.275820092602	431.168292370096	1.64364334272073	0.17565191394752	9.3573893149368	8.17311651573881e-21	4.48863018424089e-18
chr1:5532564-5533392	21.9419902799528	30.3142866125864	192.52957977585	221.777291724283	116.640787098168	2.96210555856679	0.317673024581245	9.32438491581532	1.11629168006634e-20	6.08833180871494e-18
